10
1
2
14
1
1
3
2
1
1
1
1
4
2
1
2
4
1
1
1
1
1
1
4
1
6
12
3
3
9
2
2
2
1
1
1
2
10
14
8
1
1
1
1
2
2
1
2
7
1
1
1

1
1
1
1
1
1
1
1
1
3
1
1
2
2
6
6
6
6
7
1
1
1
1
16
5
12
50
50
1
1
1
1
2
1
19
7
2
18
8
2
4
1
1
1
2
0
4
2
1
1
1
3
2
13
25
12
1
2
2
1
2
1
2
3
1
1
2
2
2
1
1
5
12
12
24
12
12
12
7
2
3
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
6
1
6
1
1
1
1
1
1
1
1
3
2
12
12
12
12
1
1
3
3
1
4
1
1
1
2
2
1
1
1
1
1
1
1
1
10
1
1
1
4
10
25
1
1
2
1
1
13
20
10
15
30
35
20
25
30
35
20
40
40
40
40
9
9
25
22
20
30
20
40
10
15
40
8650
4
2850
100
50
100
12
20
12
12
12
12
12
12
12
12
12
12
12
5
2
2
2
2
2
2
2
1
2
2
2
2
0
12
12
12
12
12
12
12
12
12
12
12
12
12
1
76
100
50
20
20
27
15
20
15
10
20
0
5
26
45
29
12
10
3
10
25
4
15
40
40
60
40
150
22
40
6
12
69
40
3
3
4
8
8
1
6
30
30
19
30
21
20
18
10
4
30
50
80
300
9
25
1
15
26
20
30
24
24
7
12
2
10
10
16
20
0
0
0
6
13
18
9
23
12
20
4
20
3
10
3
2
1
2
1
1
15
20
15
25
20
15
20
15
20
15
15
20
15
20
15
20
12
0
75
1
50
5
50
5
60
40
80
100
80
40
40
50
40
50
60
60
50
60
40
40
40
55
6
50
4
60
60
50
40
50
50
30
2
35
5
30
5
35
30
40
65
40
30
40
70
40
1
55
35
40
70
20
50
35
40
60
40
40
50
40
75
40
40
35
40
25
50
25
84
90
85
60
46
60
50
25
35
35
35
8
65
35
35
8
18
3
54
3
3
16
42
28
13
2
20
3
30
27
13
16
13
14
21
23
7
50
52
30
27
30
2
53
30
0
10
40
14
20
30
39
30
40
29
32
40
26
0
1
10
1
26
5
40
2
10
10
2
36
4
42
2
3
2
30
2
20
30
30
1
1
30
30
30
2
40
19
30
20
31
2
1
1
14
12
4
30
7
8
16
20
12
12
20
6
6
28
1
20
2
12
12
10
15
18
18
24
3
2
20
10
50
15
20
15
20
15
46
16
12
44
10
30
50
27
25
21
15
2
15
30
26
10
4
4
10
1
7
20
15
36
55
14
50
10
35
20
26
15
15
15
12
15
30
25
3
28
5
50
29
20
24
24
25
6
44
8
5
9
7
5
8
5
200
24
45
49
3
4
81
15
0
0
5
12
3
5
5
4
10
30
20
15
6
0
0
0
50
30
4
37
10
10
5
0
25
20
10
13
20
50
20
30
150
50
15
18
5
50
1
30
25
50
1
70
3
3
5
2
12
18
10
10
10
1
1
1
1
1
6
0
0
4
4
10
4
19
24
21
4
20
1
0
4
2
5
5
9
6
1
1
0
0
3
2
6
4
6
2
10
2
5
2
3
3
6
1
1
1
1
10
14
1
1
"0,5"
3
3
2
8
1
2
1
1
2
1
2
4
0
2
6
"0,2"
1
2
1
1
0
0
1
3
1
3
3
2
0
1
9
2
7
1
1
3
1
1
1
1
3
3
0
8
10
3
3
5
10
23
5
5
0
24
5
39
38
5
11
11
12
12
12
5
20
3
20
2
4
15
25
20
25
10
9
10
25
7
6
9

















































































8
9
10
8
11
9
9
10
10
10
9
8
